,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
112,3,-1,4,-1,3,-1,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,4,-1,3,-1,4,-1,2,-1,1,-1,2,-1,2,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
113,1,-1,1,-1,1,-1,3,-1,3,-1,1,-1,1,-1,1,-1,4,-1,4,-1,1,-1,1,-1,3,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
114,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,2,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1,2,-1,4,-1,4,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,
115,4,-1,4,-1,3,-1,4,-1,1,-1,1,-1,1,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
116,3,-1,4,-1,3,-1,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1,2,-1,4,-1,2,-1,4,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
117,1,-1,4,-1,4,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,3,-1,1,-1,3,-1,2,-1,4,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
118,1,-1,1,-1,3,-1,2,-1,2,-1,4,-1,4,-1,3,-1,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,
119,1,-1,4,-1,4,-1,4,-1,3,-1,4,-1,2,-1,1,-1,2,-1,3,-1,2,-1,1,-1,2,-1,4,-1,2,-1,1,-1,-2,,,,,,,,,,,,
120,1,-1,1,-1,3,-1,3,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,1,-1,4,-1,1,-1,3,-1,1,-1,1,-1,1,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
121,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,2,-1,2,-1,1,-1,3,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
122,2,-1,2,-1,4,-1,1,-1,2,-1,4,-1,2,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,2,-1,4,-1,1,-1,-2,,,,,,,,,,,,
123,1,-1,1,-1,1,-1,3,-1,2,-1,2,-1,2,-1,2,-1,1,-1,1,-1,1,-1,1,-1,3,-1,1,-1,1,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
124,4,-1,2,-1,4,-1,4,-1,1,-1,3,-1,1,-1,3,-1,3,-1,3,-1,1,-1,3,-1,1,-1,1,-1,1,-1,2,-1,1,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,2.0,-1.0,
125,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,2,-1,1,-1,-2,,,,,,,,,,,,
126,3,-1,1,-1,3,-1,3,-1,1,-1,1,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,4,-1,4,-1,3,-1,1,-1,1,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
127,3,-1,4,-1,3,-1,1,-1,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,4,-1,4,-1,1,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
128,1,-1,2,-1,2,-1,4,-1,1,-1,2,-1,4,-1,1,-1,3,-1,4,-1,3,-1,1,-1,1,-1,3,-1,2,-1,4,-1,-2,,,,,,,,,,,,
129,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,2,-1,4,-1,2,-1,2,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,
130,2,-1,1,-1,2,-1,2,-1,1,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,1,-1,4,-1,4,-1,1,-1,1,-1,2,-1.0,3.0,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,
131,4,-1,1,-1,4,-1,3,-1,4,-1,4,-1,3,-1,2,-1,4,-1,2,-1,3,-1,1,-1,1,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
132,1,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,1,-1,1,-1,3,-1,4,-1,1,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
133,2,-1,2,-1,2,-1,4,-1,4,-1,3,-1,2,-1,1,-1,2,-1,2,-1,4,-1,1,-1,1,-1,4,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
134,1,-1,1,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,1,-1,2,-1,2,-1,4,-1,4,-1,2,-1,-2,,,,,,,,,,,,
135,1,-1,2,-1,1,-1,2,-1,4,-1,2,-1,1,-1,1,-1,1,-1,3,-1,3,-1,2,-1,3,-1,3,-1,4,-1,3,-1,2,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
136,2,-1,1,-1,1,-1,1,-1,3,-1,3,-1,4,-1,4,-1,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
137,2,-1,1,-1,2,-1,4,-1,3,-1,4,-1,3,-1,1,-1,4,-1,1,-1,3,-1,1,-1,1,-1,3,-1,4,-1,3,-1,-2,,,,,,,,,,,,
138,2,-1,1,-1,1,-1,3,-1,3,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,1,-1,3,-1,4,-1,3,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
139,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,1,-1,1,-1,2,-1,4,-1,4,-1,3,-1,1,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
140,3,-1,1,-1,4,-1,4,-1,3,-1,1,-1,4,-1,1,-1,1,-1,1,-1,3,-1,4,-1,1,-1,2,-1,4,-1,4,-1,-2,,,,,,,,,,,,
141,1,-1,1,-1,4,-1,3,-1,1,-1,3,-1,1,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,2,-1,4,-1,3,-1,2,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
142,2,-1,1,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,2,-1,4,-1,2,-1,3,-1,3,-1,4,-1,1,-1,2,-1,1,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
143,1,-1,1,-1,1,-1,4,-1,3,-1,1,-1,3,-1,4,-1,4,-1,2,-1,3,-1,2,-1,2,-1,4,-1,3,-1,4,-1,-2,,,,,,,,,,,,
144,3,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,2,-1,1,-1,3,-1,1,-1,4,-1,3,-1,2,-1,4,-1,3,-1,4,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
145,1,-1,1,-1,1,-1,2,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,3,-1,4,-1,1,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
146,1,-1,4,-1,4,-1,1,-1,2,-1,4,-1,4,-1,1,-1,4,-1,1,-1,2,-1,2,-1,1,-1,2,-1,4,-1,3,-1,-2,,,,,,,,,,,,
147,3,-1,3,-1,2,-1,1,-1,4,-1,4,-1,3,-1,1,-1,4,-1,4,-1,4,-1,1,-1,3,-1,1,-1,4,-1,3,-1,1,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,
148,3,-1,4,-1,1,-1,4,-1,3,-1,3,-1,2,-1,4,-1,1,-1,2,-1,1,-1,4,-1,1,-1,2,-1,4,-1,1,-1,2,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
149,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,3,-1,4,-1,2,-1,4,-1,3,-1,3,-1,4,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
150,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,3,-1,3,-1,2,-1,4,-1,4,-1,2,-1,1,-1,2,-1,1,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
151,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,1,-1,2,-1,2,-1,2,-1,4,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
152,4,-1,3,-1,1,-1,3,-1,3,-1,1,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,-2,,,,,,,,,,,,
153,3,-1,3,-1,4,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
154,4,-1,4,-1,3,-1,1,-1,3,-1,2,-1,2,-1,1,-1,4,-1,2,-1,1,-1,1,-1,2,-1,4,-1,2,-1,1,-1,1,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
155,3,-1,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,1,-1,2,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,4,-1,-2,,,,,,,,,,,,
156,3,-1,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,3,-1,3,-1,4,-1,1,-1,1,-1,1,-1,2,-1,2,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
157,1,-1,1,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,2,-1,2,-1,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
158,4,-1,2,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,2,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,-2,,,,,,,,,,,,
159,3,-1,1,-1,3,-1,2,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,
160,1,-1,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,4,-1,1,-1,3,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
161,4,-1,3,-1,3,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,3,-1,1,-1,2,-1,3,-1,3,-1,2,-1,-2,,,,,,,,,,,,
162,1,-1,3,-1,4,-1,3,-1,1,-1,3,-1,3,-1,1,-1,2,-1,1,-1,1,-1,4,-1,2,-1,1,-1,3,-1,1,-1,2,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,
163,2,-1,4,-1,1,-1,4,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
164,4,-1,2,-1,1,-1,1,-1,2,-1,2,-1,4,-1,2,-1,1,-1,1,-1,4,-1,4,-1,1,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
165,1,-1,4,-1,3,-1,3,-1,1,-1,1,-1,2,-1,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,2,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
166,1,-1,3,-1,1,-1,2,-1,4,-1,1,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,4,-1,3,-1,1,-1,1,-1,4,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
167,4,-1,1,-1,3,-1,4,-1,3,-1,3,-1,4,-1,4,-1,1,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1,-2,,,,,,,,,,,,
168,2,-1,4,-1,4,-1,1,-1,2,-1,4,-1,3,-1,1,-1,2,-1,1,-1,1,-1,4,-1,3,-1,4,-1,1,-1,4,-1,1,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
169,1,-1,1,-1,1,-1,1,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1,3,-1,4,-1,3,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
170,1,-1,3,-1,2,-1,4,-1,1,-1,1,-1,1,-1,1,-1,1,-1,3,-1,3,-1,4,-1,1,-1,1,-1,1,-1,1,-1,-2,,,,,,,,,,,,
171,2,-1,2,-1,1,-1,1,-1,2,-1,1,-1,3,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,
172,2,-1,2,-1,1,-1,1,-1,4,-1,3,-1,4,-1,4,-1,4,-1,1,-1,2,-1,2,-1,4,-1,4,-1,1,-1,1,-1,1,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
173,1,-1,3,-1,3,-1,1,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,2,-1,1,-1,3,-1,3,-1,1,-1,-2,,,,,,,,,,,,
174,3,-1,2,-1,2,-1,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,1,-1,1,-1,3,-1,3,-1,2,-1,4,-1,1,-1,2,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
175,1,-1,4,-1,3,-1,2,-1,2,-1,1,-1,4,-1,3,-1,2,-1,1,-1,1,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
176,4,-1,3,-1,1,-1,4,-1,4,-1,1,-1,2,-1,1,-1,4,-1,1,-1,3,-1,2,-1,4,-1,1,-1,2,-1,4,-1,-2,,,,,,,,,,,,
177,1,-1,1,-1,4,-1,3,-1,3,-1,1,-1,2,-1,2,-1,1,-1,2,-1,4,-1,4,-1,1,-1,1,-1,1,-1,3,-1,4,-1.0,3.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
178,3,-1,4,-1,1,-1,3,-1,4,-1,4,-1,3,-1,4,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,3,-1,2,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
179,2,-1,1,-1,1,-1,4,-1,2,-1,4,-1,4,-1,3,-1,2,-1,4,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,-2,,,,,,,,,,,,
180,4,-1,3,-1,4,-1,2,-1,4,-1,4,-1,2,-1,1,-1,4,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,3,-1,3,-1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
181,1,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,2,-1,1,-1,1,-1,1,-1,3,-1,3,-1,4,-1,3,-1,1,-1,1,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,
182,4,-1,2,-1,1,-1,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1,4,-1,1,-1,1,-1,3,-1,1,-1,3,-1,4,-1,-2,,,,,,,,,,,,
183,3,-1,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1,1,-1,1,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,
184,1,-1,2,-1,3,-1,1,-1,1,-1,3,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,4,-1,4,-1,3,-1,2,-1,1,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
185,1,-1,4,-1,4,-1,1,-1,4,-1,2,-1,1,-1,3,-1,2,-1,4,-1,3,-1,3,-1,4,-1,1,-1,4,-1,4,-1,-2,,,,,,,,,,,,
186,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1,2,-1,2,-1,2,-1,4,-1,1,-1,4,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
187,2,-1,4,-1,4,-1,4,-1,1,-1,1,-1,3,-1,1,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,4,-1,1,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,
188,4,-1,3,-1,4,-1,4,-1,2,-1,3,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,3,-1,4,-1,2,-1,-2,,,,,,,,,,,,
189,4,-1,1,-1,2,-1,4,-1,4,-1,1,-1,3,-1,2,-1,4,-1,3,-1,4,-1,2,-1,4,-1,4,-1,4,-1,3,-1,1,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
190,1,-1,4,-1,2,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,2,-1,4,-1,4,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
191,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
192,1,-1,1,-1,3,-1,1,-1,3,-1,4,-1,3,-1,1,-1,1,-1,1,-1,1,-1,3,-1,2,-1,1,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,
193,1,-1,1,-1,1,-1,1,-1,3,-1,1,-1,4,-1,2,-1,3,-1,2,-1,4,-1,3,-1,1,-1,3,-1,1,-1,4,-1,4,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
194,1,-1,3,-1,1,-1,3,-1,3,-1,1,-1,1,-1,3,-1,4,-1,4,-1,1,-1,1,-1,3,-1,2,-1,2,-1,1,-1,-2,,,,,,,,,,,,
195,4,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,2,-1,4,-1,3,-1,1,-1,1,-1,1,-1,3,-1,4,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,
196,2,-1,1,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,2,-1,1,-1,3,-1,1,-1,3,-1,1,-1,1,-1,1,-1,1,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
197,4,-1,3,-1,1,-1,4,-1,1,-1,1,-1,3,-1,1,-1,1,-1,1,-1,1,-1,4,-1,2,-1,1,-1,1,-1,1,-1,-2,,,,,,,,,,,,
198,3,-1,2,-1,4,-1,4,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
199,2,-1,1,-1,1,-1,2,-1,4,-1,2,-1,4,-1,3,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,1,-1,2,-1,4,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,
200,2,-1,2,-1,4,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,1,-1,1,-1,2,-1,4,-1,4,-1,3,-1,-2,,,,,,,,,,,,
201,4,-1,4,-1,1,-1,2,-1,4,-1,4,-1,4,-1,1,-1,4,-1,1,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
202,3,-1,2,-1,1,-1,1,-1,4,-1,2,-1,4,-1,4,-1,2,-1,1,-1,4,-1,2,-1,2,-1,1,-1,3,-1,1,-1,4,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
203,2,-1,1,-1,2,-1,4,-1,2,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,3,-1,4,-1,3,-1,1,-1,2,-1,-2,,,,,,,,,,,,
204,1,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
205,1,-1,1,-1,3,-1,1,-1,4,-1,3,-1,2,-1,4,-1,2,-1,2,-1,1,-1,4,-1,1,-1,4,-1,1,-1,4,-1,1,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,3.0,-1.0,
206,4,-1,3,-1,1,-1,4,-1,3,-1,4,-1,4,-1,3,-1,4,-1,4,-1,2,-1,1,-1,1,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
207,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,2,-1,4,-1,3,-1,2,-1,4,-1,3,-1,4,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
208,4,-1,1,-1,2,-1,2,-1,4,-1,1,-1,2,-1,4,-1,1,-1,1,-1,1,-1,1,-1,1,-1,3,-1,3,-1,2,-1,4,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
209,2,-1,1,-1,2,-1,4,-1,1,-1,2,-1,4,-1,3,-1,1,-1,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1,1,-1,-2,,,,,,,,,,,,
210,3,-1,2,-1,3,-1,1,-1,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,4,-1,3,-1,1,-1,3,-1,1,-1,1,-1,1,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
211,2,-1,1,-1,1,-1,2,-1,1,-1,3,-1,1,-1,2,-1,1,-1,1,-1,4,-1,4,-1,1,-1,4,-1,1,-1,4,-1,1,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
212,4,-1,4,-1,1,-1,2,-1,2,-1,2,-1,3,-1,3,-1,3,-1,4,-1,2,-1,1,-1,3,-1,3,-1,3,-1,4,-1,-2,,,,,,,,,,,,
213,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,4,-1,3,-1,4,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,
214,1,-1,3,-1,3,-1,2,-1,1,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
215,3,-1,4,-1,3,-1,4,-1,1,-1,1,-1,1,-1,1,-1,3,-1,4,-1,3,-1,2,-1,2,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
216,4,-1,1,-1,2,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,2,-1,1,-1,4,-1,2,-1,4,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
217,2,-1,4,-1,1,-1,1,-1,4,-1,3,-1,1,-1,3,-1,1,-1,1,-1,3,-1,2,-1,1,-1,1,-1,3,-1,1,-1,1,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
218,4,-1,3,-1,3,-1,1,-1,1,-1,2,-1,4,-1,3,-1,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1,3,-1,3,-1,-2,,,,,,,,,,,,
219,1,-1,1,-1,4,-1,4,-1,4,-1,3,-1,2,-1,3,-1,1,-1,3,-1,1,-1,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
220,1,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,3,-1,2,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
221,1,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,3,-1,4,-1,2,-1,4,-1,3,-1,4,-1,3,-1,4,-1,3,-1,-2,,,,,,,,,,,,
222,3,-1,1,-1,1,-1,1,-1,2,-1,4,-1,1,-1,1,-1,1,-1,3,-1,2,-1,2,-1,1,-1,4,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
223,2,-1,4,-1,1,-1,4,-1,1,-1,2,-1,1,-1,3,-1,2,-1,3,-1,4,-1,1,-1,1,-1,1,-1,4,-1,1,-1,4,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,3.0,-1.0,
224,4,-1,1,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
